7.89045,8.34638,8.37524,8.00112,8.59044,8.30217,8.00783,8.5446,8.06076
5.13498,4.44762,5.10552,4.36726,4.72103,5.2156,4.2527,4.62325,5.20855
5.17132,5.02626,5.20538,5.88834,4.91151,5.54281,7.68929,7.08277,5.36052
9.58364,9.62557,9.6261,9.71645,9.49969,9.61357,9.3593,9.45491,9.38164
6.95755,6.42652,6.58732,6.31253,6.71984,6.21845,6.71441,5.88688,7.21334
5.91503,5.56495,5.45639,5.56596,5.91365,5.21909,5.50462,5.69831,5.40839
4.71053,4.85901,4.68948,4.32886,4.61655,4.74529,4.3928,4.28806,4.3624
8.09723,7.49873,7.73951,7.93421,8.03064,7.73446,7.80618,7.80931,8.23558
5.37799,5.69536,5.44512,5.58816,5.64401,5.98231,6.01293,5.83548,5.87119
7.79112,7.60035,8.22741,8.01169,8.06807,8.47899,7.67697,8.62593,8.78683
10.1675,9.61556,10.037,9.9393,9.79113,9.64435,10.0979,10.4162,10.4751
6.2994,7.6962,6.29531,6.34942,6.87319,6.02362,6.5043,6.18655,5.45733
8.66519,7.49015,8.55726,9.18339,8.68463,8.47691,8.91425,9.14674,8.72427
5.23965,5.30256,5.44512,5.07925,5.23077,4.68991,6.19789,5.8489,6.01449
10.0907,9.8798,9.96451,9.73297,10.3182,10.2768,9.72876,9.53766,9.64701
11.2279,11.102,11.4043,10.8435,11.0973,10.7862,10.5299,11.4972,11.1677
8.3279,8.49535,8.32191,8.47582,7.99754,8.30493,8.68332,8.12471,8.43772
7.33577,7.83496,6.99027,7.1438,6.99645,6.52027,6.31124,6.73447,6.48008
8.76117,8.18572,8.76523,8.72881,8.5464,8.63414,8.51024,8.5564,8.60709
9.02302,9.57383,9.09929,9.11397,9.25718,9.0253,9.6034,9.43975,9.51285
5.4646,5.55272,5.64675,5.47803,5.31399,5.35095,7.3173,8.15116,7.84982
9.76505,9.35101,9.41397,9.13825,9.41001,8.79845,8.42956,9.37657,9.01338
6.43882,7.41694,7.00226,6.58614,6.75242,7.00082,6.54024,8.01714,6.81826
8.87039,8.12649,8.61739,8.32577,8.38009,7.68756,7.60839,7.7894,8.13863
5.58552,5.3896,5.41746,4.95528,5.20423,5.51714,5.19882,5.12822,5.12601
9.57197,9.78472,9.44136,9.25718,9.47245,9.25074,9.03416,9.25812,9.26374
5.09737,5.55272,5.3952,6.1552,6.18314,5.52588,5.80915,5.54137,5.30362
4.64968,4.44762,4.65193,4.79733,4.54432,5.28674,4.77883,4.64464,4.8765
8.40532,8.84764,8.06759,8.61267,8.02789,7.40591,8.3775,8.2267,7.71071
9.72546,10.2314,9.73381,9.91422,10.6336,10.0629,9.17391,9.72676,9.82318
9.45118,8.97487,9.15534,9.57074,9.49272,9.32913,9.29502,8.93947,9.35989
5.47074,5.63793,6.61802,5.74673,5.74154,5.63224,5.77365,5.79841,5.35082
4.81413,4.25797,3.98667,4.40567,4.87074,3.95125,4.58286,4.44762,3.6593
4.98224,4.44762,5.02504,4.58628,5.06242,4.76744,4.38607,4.14446,4.61609
5.44851,5.1769,5.09644,5.6558,5.66757,5.27618,5.51992,5.12158,5.55541
7.782,7.64476,7.76446,7.69654,7.46925,8.39309,8.65528,8.51173,8.50276
8.81044,9.27561,8.98628,8.42478,8.46326,8.29109,9.16197,8.34223,8.53843
8.91444,9.92958,8.95112,9.17477,9.35716,8.99485,8.79965,9.15304,8.77546
9.46784,9.27478,9.30287,9.17916,9.40332,9.01013,8.87022,9.0885,8.90257
5.96334,5.87296,5.66869,5.90483,5.86006,5.88147,6.023,6.04694,5.7711
9.90486,9.62733,9.73244,9.76532,9.88148,10.071,10.0357,9.35416,9.87045
8.46844,7.22276,8.42776,7.9144,8.55509,8.22407,7.15559,8.20316,8.20504
5.48599,5.63793,4.65193,4.74241,5.25893,4.84105,5.06843,5.01772,4.76723
8.15656,7.89145,7.85834,7.72566,7.71696,7.84542,7.84737,7.7138,7.70546
9.93879,10.0958,10.7038,10.9378,10.9276,11.96,12.0955,11.7138,11.6875
7.25977,7.20728,6.92686,6.73359,7.32409,6.84424,6.58506,6.60166,6.84053
4.91125,6.44537,7.22546,6.67389,5.56109,6.73733,5.50462,5.82304,5.44467
7.33136,7.8126,7.24734,7.01424,7.34707,6.91637,7.35862,7.17483,7.04601
7.70194,7.82526,7.29914,7.17077,7.2644,7.05941,7.16075,6.99075,7.08688
5.17132,5.34749,4.73033,5.73782,5.72455,5.69861,5.37617,4.91567,5.16737
8.47742,8.46798,8.30883,8.40021,8.29842,8.65035,8.41407,8.36298,8.14494
3.9981,3.84555,4.31039,4.19798,4.46451,3.69336,5.30382,4.96493,5.06076
11.8571,12.023,12.4083,12.0677,12.0879,12.4278,12.0812,12.3516,12.4747
5.29245,5.59425,5.83073,5.37722,5.59295,5.72483,5.66869,5.53066,5.81771
4.14347,3.32161,3.99621,4.1883,3.00456,4.31185,4.66926,4.86732,4.70098
8.7087,9.06603,8.93844,9.02628,8.42912,8.98878,9.13936,8.77813,8.88838
7.98637,8.31395,8.77652,9.05635,8.23531,9.08936,8.71047,9.28523,7.87025
6.59379,6.37035,6.561,5.95042,6.39731,6.82579,6.82477,6.27799,6.76831
6.12881,5.98644,5.9091,6.00147,6.11527,6.19182,5.92384,5.99832,5.96334
5.77516,5.81075,6.0781,5.5769,5.42784,5.84632,6.3088,6.01409,6.45554
8.98375,8.90608,9.29502,9.27663,9.18514,9.34695,9.21816,9.265,9.20583
9.84302,9.39435,10.1758,9.80731,9.7611,9.64952,9.13353,9.20021,9.60775
8.10509,8.08312,8.05412,7.40643,7.86504,7.71561,8.22853,8.04703,8.41407
5.20769,5.07285,5.35229,5.36825,5.525,5.32347,5.54352,5.69831,5.40078
7.98098,8.34999,7.82501,7.92607,7.95047,7.71109,8.12144,8.00891,7.84276
8.44383,8.22751,8.19147,7.99498,8.10311,8.11092,8.12419,7.83028,7.78746
5.31205,5.75933,5.62681,5.424,5.73316,5.53112,5.47491,5.2866,5.35279
7.96134,8.26162,7.68458,7.80128,7.69127,7.66592,7.82282,7.25672,7.69593
5.58095,5.11248,5.16567,5.35386,5.24887,5.43928,5.6164,5.51899,5.32002
10.9136,12.0436,11.8505,11.7154,11.378,11.4384,11.3383,11.4139,12.1378
6.05045,6.37314,6.40578,6.45683,6.39731,7.75188,9.33205,8.94632,9.6745
10.6894,10.4722,10.29,10.6792,11.3019,10.6003,10.5837,10.9892,11.42
6.99892,6.68443,6.78244,7.14212,7.12525,7.92041,7.01383,7.53038,7.89165
10.4267,9.91534,10.075,10.3485,10.169,10.2748,10.0094,10.0238,10.0518
5.9236,6.5816,5.79892,5.64272,5.75583,6.06753,5.68507,5.63075,5.60809
4.46784,3.11776,4.35007,3.712,3.89343,4.60249,4.3245,4.06554,4.24177
5.92762,5.66114,5.83442,6.17048,5.70115,5.74732,5.83868,5.43537,5.97256
5.71181,5.49334,5.40839,5.44672,5.41284,5.65317,5.4623,4.94975,5.2446
10.8511,10.6978,10.4765,10.7359,10.7046,10.5576,10.1644,10.1898,10.5132
7.29,7.87064,7.99414,7.85938,8.13169,8.87425,8.15372,8.62468,8.02972
4.17612,3.6143,4.37629,4.36058,4.57532,4.52648,4.52786,4.35412,4.23273
10.5218,10.137,10.2706,10.315,10.4609,10.1635,10.3404,10.5059,10.1358
4.87074,5.06235,4.9358,4.95528,4.40383,4.96493,4.39978,4.59767,4.5085
5.72381,5.46299,5.67096,5.65844,5.6061,5.80038,5.65134,5.69121,5.90947
8.46657,8.89009,8.47582,8.24492,8.75688,8.1395,8.42813,8.39924,8.08502
11.5929,11.064,11.4988,11.5525,11.3028,11.2915,11.8116,11.8152,12.0792
9.94956,9.89524,9.73676,9.66078,9.80068,9.79043,9.833,9.55686,9.5625
6.28344,6.4397,5.85281,6.13196,6.39995,6.08517,6.1624,6.11634,6.06444
7.1281,6.64086,7.13904,6.81807,6.91154,6.71751,6.60122,6.71148,6.73178
7.64229,7.84253,8.10364,7.48356,7.4066,7.64596,7.5882,7.46127,7.98214
7.99336,8.16336,7.9618,7.65189,7.82844,7.44165,7.27088,7.73179,7.32219
9.49134,9.38356,9.34051,8.66788,8.44421,8.56339,9.19018,9.68421,9.50639
9.3692,9.03813,9.30359,8.70455,8.89344,8.57835,8.66705,8.79718,8.77707
8.21703,7.70343,7.35665,8.42296,7.74352,8.42727,8.39065,7.04009,7.54465
4.59767,4.7355,5.13514,5.13741,4.84152,4.34341,4.623,4.94975,4.69181
6.5148,6.74059,6.3631,7.08401,7.23273,7.25152,6.80175,6.76239,7.00226
6.36554,6.12346,6.77903,6.77414,6.66304,6.98125,7.05726,6.65618,6.71835
4.89825,5.42096,5.75159,4.68656,5.36135,5.69546,5.48279,5.30856,5.63562
9.69636,9.3306,9.63999,9.4352,9.54854,9.71962,9.73845,9.9398,9.88946
5.99392,5.343,5.30362,5.49329,5.42115,5.36489,8.52658,9.66002,8.60204
8.13515,8.1344,7.9553,7.78544,8.02301,7.4892,7.93592,7.77144,7.58781
4.49606,4.72114,5.00435,4.5231,4.03446,3.78499,4.56276,3.8173,3.97901
5.76517,5.384,6.00848,5.96615,5.90236,5.9938,6.09002,5.98195,5.99037
6.93612,6.94935,6.6411,6.09283,6.02523,5.62166,6.18271,5.60203,6.12473
9.49046,9.816,9.69614,9.48001,9.58364,9.55826,9.93659,9.645,9.87116
5.48599,5.46859,5.17773,4.76245,5.19005,4.79502,5.26261,4.76773,4.6082
5.04979,4.45753,4.73033,4.94153,4.96162,4.71221,5.29509,4.68982,4.84123
7.22387,7.17222,7.47095,7.50929,7.60578,7.25962,7.62178,7.30454,7.55624
5.64874,5.64675,6.30518,5.3298,5.34851,5.33113,6.02627,5.53221,7.01635
4.91125,5.47887,5.03901,5.45442,4.84675,4.70674,4.30776,4.83715,5.15741
6.0417,5.78118,5.78903,5.70355,5.73618,5.2268,7.7858,7.89962,8.30562
7.70688,7.55815,7.67697,8.1123,8.07038,7.80035,7.6132,7.1438,7.39842
4.50898,4.981,4.70212,3.99746,5.02764,4.44194,4.60226,4.71833,4.37222
10.2147,10.3098,10.0099,9.85895,9.95808,9.61717,9.46646,9.72719,9.67174
5.20769,5.30721,5.25144,5.05282,5.28745,4.96493,5.30594,4.93251,4.9327
5.75967,5.98644,5.9637,6.49378,5.74154,5.58532,5.70019,6.02701,5.63179
4.17612,3.04839,4.23988,3.85209,4.77187,4.04183,4.20096,4.23321,4.11843
4.58038,5.21587,4.78668,4.2591,4.55572,4.66749,4.70243,4.38295,3.86539
7.60968,7.90341,7.87723,7.93032,7.87723,7.74981,7.48486,7.62987,7.56469
5.03402,5.19469,4.87456,5.04848,5.41606,5.56276,5.14475,5.27663,5.26528
9.73411,9.28416,9.24534,9.29611,9.41904,9.59905,8.89799,9.2143,8.78203
6.13854,6.47412,6.43795,6.37044,6.16063,6.04326,6.06088,6.22611,6.0019
6.85796,6.29613,6.6925,6.73851,6.75904,6.99948,6.46407,6.59069,6.84701
7.44058,7.73206,7.61269,7.4699,7.93952,8.14235,7.4861,7.63628,7.94552
6.72568,7.36133,7.08366,6.31004,6.41151,6.87341,7.1438,6.87832,6.44328
7.3726,7.33908,7.0737,7.06622,8.24085,7.46733,6.13494,6.89039,7.2839
7.00976,7.3547,6.72741,6.89468,7.19002,6.64423,6.85492,6.47903,6.79466
8.38874,7.97391,8.36139,8.73049,8.31238,8.57571,8.22125,8.31131,8.27533
14.5186,14.5186,14.4327,14.3409,14.5682,14.4431,13.9485,14.2017,14.2991
14.6648,14.6648,14.7625,14.7022,14.5549,14.6648,14.8064,14.68,14.8227
4.9316,5.51738,5.10552,5.28969,5.32966,5.15069,5.05537,4.408,4.77197
7.59442,7.42805,6.92129,6.75776,7.00173,6.29949,5.86425,6.88874,7.20291
12.7974,12.2802,12.1533,12.6949,12.3625,12.7692,12.9142,12.6045,12.6539
7.782,7.48571,8.05894,6.71215,7.55596,7.32638,7.4484,7.73115,7.59529
4.28806,4.45753,4.48426,4.66949,4.72691,4.54786,4.95221,4.72417,4.92675
9.1943,9.2145,9.47348,9.53766,9.25343,9.6148,9.57102,9.40062,9.61584
5.06909,5.22181,5.09644,5.14502,4.84152,5.42154,4.95221,5.12822,5.13212
8.70416,9.13917,9.06042,8.8646,9.15845,8.87307,9.23201,8.67258,8.98122
7.03125,6.44236,6.93612,6.99236,6.70939,6.39969,6.24559,6.92477,6.38158
6.69956,7.00557,6.98094,7.09814,6.84888,7.44694,7.89386,7.70781,7.0734
7.80319,7.6042,7.6446,8.05412,7.7692,7.89018,7.58508,7.73036,7.83797
5.37307,4.59009,5.37417,5.14105,5.22666,5.13741,5.07884,5.48313,5.76617
5.3191,5.77365,5.45639,6.21035,5.48669,5.42154,5.51992,5.65317,5.50082
8.06476,8.44098,8.17893,8.30235,8.15711,8.53826,8.44584,8.21812,8.65319
4.9316,4.45753,4.23988,4.36058,5.19629,3.9981,3.712,4.65756,5.16737
8.77399,8.96876,8.7982,9.8709,9.15251,9.04956,10.2462,9.42135,9.59467
6.44248,6.39172,7.0737,6.80599,6.42247,7.10953,6.49372,7.10291,6.66356
5.97657,5.30721,5.52288,4.59203,5.04178,5.32755,5.11764,5.53748,5.15465
7.41212,6.67208,8.77289,7.28256,7.88992,8.13303,7.6,7.53413,7.39717
8.74788,8.85863,8.93964,8.38337,8.6909,8.5464,8.0301,8.19771,7.70741
4.89173,5.64675,5.10074,5.06926,4.76683,4.91322,5.18089,4.82344,3.87569
5.06909,6.2405,5.87762,5.43627,5.43812,5.72483,5.3735,5.43895,5.18959
5.28646,5.74673,5.65425,5.62516,5.46485,6.14273,6.32521,5.74894,5.9292
5.90445,5.74673,5.66869,6.35345,5.9264,6.48554,6.0483,5.68153,6.27032
7.53009,7.39311,7.79624,6.4187,7.01263,8.03862,6.73178,9.14272,7.54465
9.71986,10.1792,10.2627,10.0723,9.95015,10.5059,9.94042,10.0608,10.3133
7.73848,7.23788,7.7018,7.78408,7.69437,7.75654,7.23233,7.5256,7.77342
7.73316,7.26189,7.48902,8.26162,7.84078,7.87628,7.27256,8.03498,8.25448
9.10291,8.79385,9.07904,9.64022,9.3364,9.21816,9.44035,9.29559,9.39505
9.21764,9.32789,9.12363,9.16805,9.3779,9.30262,9.29046,8.9705,9.2282
7.05744,7.38366,6.78244,6.94958,7.05599,7.14096,6.95045,7.16099,6.65536
8.17196,7.52548,7.96428,7.55772,7.77379,7.06568,6.45709,7.30678,7.2491
6.70241,7.6545,7.54089,8.53808,7.59942,8.90418,7.58612,7.32577,7.80244
8.61665,8.91032,8.33136,7.89386,8.20233,7.14096,8.22944,8.09502,7.10078
4.85138,4.36421,5.14475,5.07925,5.00561,5.11937,5.65986,5.10402,5.06419
5.69577,5.86895,5.83785,5.49566,5.61334,5.81481,5.73372,5.81745,6.25152
6.93826,8.08483,7.47921,7.30334,7.46223,7.12016,7.95364,7.10291,7.22546
7.77859,7.92268,7.46939,7.28055,7.65667,6.14627,6.55257,6.78962,7.02393
9.52224,9.5651,9.42537,9.56171,9.38263,9.36972,9.65475,9.21267,9.38356
9.71138,9.64739,9.69841,9.47534,9.84902,9.64342,9.71113,9.80362,9.88285
8.11092,8.42143,8.06824,7.82678,8.06326,7.94758,7.68344,7.70546,7.642
8.87778,9.32312,9.47894,9.49549,9.86708,10.0869,9.40646,9.88285,9.18781
5.40754,5.76669,6.15653,5.95789,5.90236,6.13525,6.02974,6.03687,5.82046
11.3206,11.4503,11.1255,11.2446,11.3257,10.9668,11.8704,11.4863,11.5208
9.47011,9.35539,9.30539,9.20835,9.19191,9.28046,9.29366,9.18065,9.29762
5.39969,5.69536,5.34817,4.72907,5.0319,5.08714,5.42567,4.97575,4.76245
5.03402,4.68059,5.38596,4.81172,5.34565,4.88167,4.73292,5.08298,5.00515
6.78747,7.4462,7.66818,8.01213,6.74489,7.73596,7.46386,7.16099,7.33721
8.45848,9.31702,8.25068,8.49762,8.21381,8.36256,8.65671,8.14818,8.20406
4.07023,4.34935,2.45544,5.10324,3.18492,3.93369,4.24051,4.61609,3.38552
10.5721,10.4293,10.6886,10.6079,10.8355,11.2597,10.7269,10.5939,10.5002
5.80278,5.40588,5.23938,5.35776,4.99259,5.12352,5.46789,5.30665,4.67047
8.3579,8.21004,8.44914,8.27196,8.69196,8.44439,8.47609,8.31718,8.29027
5.81345,5.87296,6.21971,6.09714,5.79578,5.88737,5.7283,5.85585,5.99703
3.56572,3.28739,4.12071,4.30091,3.70753,3.33486,4.40826,3.99778,4.23273
8.71047,8.39832,8.57181,9.27263,9.35765,9.72581,9.61504,8.7391,9.57674
6.6201,6.37035,6.42625,6.8362,6.11345,6.77802,7.17745,6.09273,6.66118
5.2577,5.13655,5.78903,5.72314,5.13854,5.67878,5.33195,5.32999,5.06076
5.38274,5.83067,5.69283,6.07892,5.71531,5.57932,5.91274,5.72668,5.82551
10.2691,10.1463,10.4,10.4787,10.4264,10.4477,10.484,10.3244,10.0961
8.74632,8.5522,8.84139,8.5309,8.51215,8.6096,8.82603,8.49241,8.5398
4.2982,5.45338,5.1253,5.18058,5.12158,4.8508,4.43924,4.96129,4.96107
9.20316,8.86101,9.25025,9.69567,9.34502,9.63778,9.9779,9.99742,10.0991
5.02155,4.44762,4.87456,4.92518,5.24511,5.10652,5.19498,4.90121,4.73458
4.80506,5.14502,5.06419,4.15445,4.82873,4.8508,4.3245,4.74489,4.92296
12.1863,12.0283,12.423,13.2291,12.8334,13.1696,13.0817,12.9365,12.9038
12.0792,12.0792,12.0103,11.9243,12.162,11.7058,12.1333,12.2553,11.9992
9.54002,9.79405,9.85992,9.78939,9.26984,9.76145,9.99373,9.92418,10.0472
5.02764,5.19469,5.1253,5.05779,4.67486,4.75164,4.61666,4.05454,4.85268
9.01248,9.07274,8.83324,9.26032,9.13624,9.28292,9.14082,9.00722,9.29654
9.19993,9.07883,9.49134,9.00105,9.08001,9.41328,8.84972,9.78224,9.42042
9.93734,10.9477,9.95517,9.96287,9.79157,10.2905,10.0259,8.97616,9.54454
8.62445,8.72054,8.93153,8.49535,8.52101,8.22741,8.08202,8.44128,8.59218
6.00564,5.6985,6.00211,6.12508,5.98564,6.23791,5.89956,5.76127,5.84826
6.02162,6.0512,5.83073,7.31896,6.47015,6.87431,7.34639,6.10124,6.64609
9.20361,9.55055,9.62962,9.44987,9.85127,9.81952,9.93734,9.79307,9.92597
6.55391,7.26306,6.40812,7.10913,6.89217,7.16219,7.42261,7.21581,7.36808
9.55097,8.82921,9.06207,9.41242,9.28832,9.36893,9.52309,8.85066,8.9771
5.64874,5.31787,5.54934,5.21877,5.43812,4.97926,5.01082,5.25633,5.79651
10.5422,10.1337,10.5207,10.212,10.2296,10.11,10.4401,10.4959,10.2905
6.02832,6.47055,5.93227,6.03372,6.1404,6.41928,6.22272,6.01968,6.0934
7.81961,7.54726,8.79565,8.88472,8.88708,9.90654,9.09651,8.33624,8.5407
11.1243,11.2702,11.5624,11.3893,11.3719,11.7199,11.6308,11.4289,11.5953
4.44185,5.06235,4.80346,5.04466,4.96162,4.75714,4.75285,4.92953,4.90651
8.90593,8.24993,8.66119,8.25925,8.48877,8.67371,8.12315,8.36139,8.39282
10.3485,10.6692,10.6258,10.5017,10.3104,10.4139,10.7784,10.6108,10.6062
4.94938,5.1878,4.79677,5.15894,5.01514,5.46905,4.89249,5.48072,5.43309
7.49994,6.33025,7.35177,7.1875,7.55064,7.03081,6.15672,6.90058,6.76748
5.14729,4.35714,4.79677,4.40052,4.73127,5.0454,5.00524,5.0347,4.80094
15.0088,14.9202,15.0361,15.0641,15.0641,15.1567,14.5808,15.0088,14.9875
8.92243,7.98992,8.46472,8.22429,8.18589,7.93439,7.78667,7.91418,7.82981
6.06605,6.23261,6.04633,6.05624,6.04901,5.73193,5.86821,6.02372,6.15176
5.78393,4.62325,5.45137,5.35776,5.29957,5.37271,5.26261,4.92587,5.15465
9.24158,7.21563,6.63355,9.28247,6.50904,5.87341,6.18615,7.67449,7.6831
4.73234,5.3896,5.41746,5.37307,5.43551,4.68457,6.77733,6.90058,6.32998
5.06909,4.68059,4.37629,4.68049,3.66192,4.2357,4.01881,4.31589,3.59217
5.47074,4.61609,5.18787,4.28862,4.41319,4.61609,4.88313,4.40293,4.78959
6.70744,6.64808,8.27722,7.24165,7.86994,8.61819,7.95112,7.69036,7.24344
10.8712,11.2119,10.8097,11.3431,11.0706,11.7505,10.8377,10.6516,11.3301
6.71579,6.43641,7.33876,6.88235,6.7733,6.76524,6.48229,6.70118,6.59599
5.33037,5.18259,5.44512,5.33992,5.36825,5.26021,5.40799,5.38596,5.61051
5.53041,5.51342,5.68158,4.80542,5.06242,5.1769,4.75813,5.1105,5.08358
7.08836,6.11303,6.70609,6.1144,7.13517,6.5542,6.25068,6.39837,7.00886
7.73016,8.46909,6.97992,7.10489,7.28306,6.72179,7.06815,6.57658,6.6918
8.70976,9.397,8.90709,8.5409,8.8358,8.72251,8.82507,8.80392,8.62923
6.85478,6.41001,5.64675,5.79956,6.02787,5.60296,6.07003,5.71354,6.06807
5.98454,6.12346,6.22363,6.2006,5.98837,6.33228,6.32288,6.36997,6.0781
6.60203,6.57915,6.17573,6.3204,6.26559,6.15205,6.18271,6.20438,5.71983
5.89209,5.90618,6.05545,5.71754,5.78338,5.57253,5.54032,5.95341,5.89072
5.14131,5.01329,5.32422,5.02931,5.19629,5.32347,4.98482,5.25633,5.26528
7.71696,7.84603,7.65608,7.68055,7.97656,8.07753,8.08555,7.1398,7.64824
7.6613,7.27346,7.52791,8.63499,8.39022,8.50793,8.54022,7.6495,8.44558
5.34032,5.64675,6.34699,5.63637,5.72455,6.13795,6.22108,6.25272,5.06748
9.84583,9.99928,10.1425,10.3578,9.88824,10.5897,9.87597,10.1067,9.66499
4.01657,4.45753,4.12071,4.53966,4.53889,4.55925,4.17739,4.10425,4.17546
7.57838,7.54978,7.47614,7.92081,7.65583,7.62446,7.2605,7.56011,7.23192
5.02764,5.07788,4.91875,4.91585,5.08781,4.82998,4.86486,4.88884,4.68774
5.8742,6.0633,5.90533,5.59937,5.75583,5.8489,5.58926,5.66954,5.82771
5.72381,5.49334,5.51377,5.73235,5.45758,5.31205,5.64281,5.59071,5.70019
6.03784,5.83512,5.41233,6.1188,5.69648,5.52336,5.56332,5.4785,5.68477
9.46542,9.45233,9.24979,8.98733,9.29068,8.95401,9.2605,9.11531,8.93925
4.73234,4.62325,4.33607,4.34601,4.91653,4.36123,4.60707,4.42154,4.59746
5.42933,5.84544,5.29768,5.38092,5.17642,5.16804,5.79983,5.3369,5.34805
7.32697,7.337,7.12384,6.91419,7.26993,7.37531,7.36258,7.52675,7.91751
11.0286,10.9809,11.0809,10.79,11.1312,11.0181,10.9093,11.1024,11.2621
5.5585,5.08306,5.44512,5.09951,5.24511,5.37625,5.16438,4.7319,5.17035
6.81807,6.62211,9.52159,8.17443,9.32185,6.73251,7.35208,7.5753,5.80038
9.11965,9.13371,9.24659,9.06207,9.22553,9.45093,9.52353,9.55352,9.43635
8.11656,7.90692,8.14772,7.81277,7.91896,7.66695,7.18384,7.99414,7.80054
5.47479,5.3896,5.57075,5.52647,5.60069,5.86444,5.75075,5.9291,5.85254
10.747,10.7836,11.0021,11.1352,11.0049,10.7893,10.8511,10.5952,10.5225
6.08143,6.06705,5.98019,5.74383,6.10193,6.07815,5.95728,5.70511,5.71268
3.5426,4.49288,2.89264,2.6238,3.70753,4.57402,5.11231,5.21619,4.58124
5.05682,5.00089,5.2566,5.54641,5.43551,5.25683,5.43463,5.59937,5.37112
2.11514,4.28943,3.84369,3.03283,3.21571,4.21326,4.05892,3.68924,3.59217
3.34822,4.85289,3.7027,4.86067,4.59901,3.66377,4.61232,4.5048,4.63668
5.12822,4.63062,4.84123,4.35202,4.83317,4.87236,4.92838,4.18942,4.81708
5.12822,5.81836,6.0118,5.20596,4.6297,5.79356,5.63046,6.37869,5.63179
9.86604,9.33187,9.43257,9.68688,9.94065,9.66718,9.93195,9.03228,9.20669
5.35676,4.60751,5.22863,4.72907,5.24511,4.36123,4.43924,5.40895,5.29097
6.43882,6.38272,6.62551,7.90734,8.01239,8.26766,7.68102,6.68474,7.20587
6.38837,6.22433,6.22765,6.20565,5.86449,6.09616,5.44064,5.79338,5.77864
6.84274,7.18498,6.97844,7.02302,6.93182,7.3603,6.93166,6.8075,6.57711
4.91585,4.53297,4.91312,4.42679,4.93177,5.01942,5.12673,4.62724,4.9923
7.84253,7.63995,7.71131,7.54009,7.34707,7.6831,7.57377,7.2387,7.41117
8.6139,8.79003,8.6096,8.96597,8.66057,9.1574,9.70586,9.27245,9.53868
8.43295,7.81756,8.63056,8.44816,8.93947,9.20257,8.63767,8.50211,8.74154
8.61926,8.65744,8.43219,8.36782,8.32962,8.19073,8.73185,8.56632,8.63479
5.48986,6.1561,6.22363,5.80376,6.29154,6.44744,6.03395,5.66954,6.22193
11.5139,11.42,11.0879,10.9362,11.1388,10.1344,10.7653,10.332,10.3145
4.78009,4.95839,4.79103,5.50801,5.04466,5.11057,5.33591,5.74149,5.45184
5.54934,5.71394,5.94511,6.03653,5.83396,6.26331,5.35943,6.04162,5.74846
6.0537,5.22181,6.05332,5.6746,5.80568,5.95276,6.02459,5.74894,5.91412
6.35708,6.56223,6.66638,6.23137,6.31157,6.79396,6.14391,6.358,6.35034
6.27995,6.494,6.23481,6.32978,6.28682,6.18604,6.27851,6.32726,6.42443
9.28119,9.17366,9.30497,9.21291,9.8969,9.56316,9.10563,9.26238,9.00472
5.2248,5.88105,6.15272,5.63956,5.20815,4.29749,5.26621,4.83295,5.2562
9.8556,9.58599,9.40081,10.4368,6.48987,9.07883,7.21244,6.97465,7.33595
